category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
cable,2,Bubble_BAD,0.7790479760119939,0.875832206577023,20.245228856684427,0.0,0.3369565217391304,0,31,58,92,46,0.0217391304347826
cable,2,Bubble_BAF,0.8841829085457271,0.9331092148973016,17.960879481838756,0.0,0.4456521739130434,0,41,58,92,46,0.0217391304347826
cable,2,NBD,0.7899175412293852,0.8789070760441076,22.81425980591717,0.0,0.3260869565217391,0,30,58,92,46,0.0217391304347826
capsule,0,PatchScore_same_centers,0.9198244914240128,0.9800218833461176,2.874940872192383,0.3043478260869565,0.9174311926605504,7,100,23,109,45,0.0222222222222222
capsule,0,PatchScore_byte_budget,0.96888711607499,0.9925299699992094,1.8174461126327517,0.1739130434782608,0.981651376146789,4,107,23,109,45,0.0222222222222222
capsule,0,RBF_SVDD,0.6027124052652573,0.8886966851017452,0.0528042902552454,0.1304347826086956,0.2385321100917431,3,26,23,109,45,0.0222222222222222
capsule,0,DeepSVDD_head,0.7754287993617871,0.939994626963976,0.0074619777151383,0.0434782608695652,0.3211009174311927,1,35,23,109,45,0.0222222222222222
capsule,0,DROCC_head,0.5,0.8257575757575758,0.0001530196168459,0.0,0.0,0,0,23,109,45,0.0
capsule,0,Bubble_B,0.7618667730355008,0.9447145315116304,5.995143912511411,0.0,0.3486238532110092,0,38,23,109,45,0.0222222222222222
capsule,0,Bubble_BA,0.7618667730355007,0.9448205936014176,12.021669544991202,0.0,0.3302752293577982,0,36,23,109,45,0.0222222222222222
capsule,0,Bubble_BAD,0.7088153171120861,0.9294183438005816,17.31653573504802,0.0,0.2201834862385321,0,24,23,109,45,0.0222222222222222
capsule,0,Bubble_BAF,0.7846031112883927,0.9468291084380662,14.082036223444538,0.0,0.3119266055045872,0,34,23,109,45,0.0222222222222222
capsule,0,NBD,0.7155963302752294,0.927774061417171,19.491679689468416,0.0434782608695652,0.2293577981651376,1,25,23,109,45,0.0222222222222222
capsule,1,PatchScore_same_centers,0.9234144395692064,0.9833818996412418,3.1816394925117493,0.0869565217391304,0.8165137614678899,2,89,23,109,45,0.0222222222222222
capsule,1,PatchScore_byte_budget,0.9828480255285202,0.9963759293235704,2.011812686920166,0.0869565217391304,0.963302752293578,2,105,23,109,45,0.0222222222222222
capsule,1,RBF_SVDD,0.6078978859194256,0.8928180460095073,0.0521118090126778,0.1304347826086956,0.2568807339449541,3,28,23,109,45,0.0222222222222222
capsule,1,DeepSVDD_head,0.765456721180694,0.9411095546091468,0.0067622808855958,0.0,0.1926605504587156,0,21,23,109,45,0.0222222222222222
capsule,1,DROCC_head,0.5400877542879936,0.858778758730544,3.064068505409523e-05,0.0,0.1009174311926605,0,11,23,109,45,0.0222222222222222
capsule,1,Bubble_B,0.7905863581970481,0.950010577168819,5.935961148954835,0.1304347826086956,0.5229357798165137,3,57,23,109,45,0.0222222222222222
capsule,1,Bubble_BA,0.7925807738332669,0.9505211257757574,11.874575374321488,0.1304347826086956,0.5137614678899083,3,56,23,109,45,0.0222222222222222
capsule,1,Bubble_BAD,0.7100119664938175,0.9271086537124412,15.75842256938328,0.1304347826086956,0.4587155963302752,3,50,23,109,45,0.0222222222222222
capsule,1,Bubble_BAF,0.7100119664938173,0.9283494311318866,13.61266526951708,0.0869565217391304,0.4220183486238532,2,46,23,109,45,0.0222222222222222
capsule,1,NBD,0.6625448743518149,0.916631973958531,18.69548074493776,0.0434782608695652,0.3027522935779816,1,33,23,109,45,0.0222222222222222
capsule,2,PatchScore_same_centers,0.9393697646589548,0.9850380078707672,3.198509454727173,0.0869565217391304,0.7614678899082569,2,83,23,109,45,0.0222222222222222
capsule,2,PatchScore_byte_budget,0.960510570402872,0.9897200462821236,2.058416843414306,0.0869565217391304,0.9357798165137616,2,102,23,109,45,0.0222222222222222
