track,dataset,normal_class,seed,objective_or_nu,target,result_path,status
Gaussian_OCSVM_equiv_SVDD,cifar10,2,2,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_2/seed_2/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,2,3,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_2/seed_3/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,2,3,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_2/seed_3/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,2,4,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_2/seed_4/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,2,4,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_2/seed_4/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,2,5,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_2/seed_5/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,2,5,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_2/seed_5/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,2,6,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_2/seed_6/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,2,6,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_2/seed_6/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,2,7,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_2/seed_7/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,2,7,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_2/seed_7/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,2,8,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_2/seed_8/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,2,8,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_2/seed_8/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,2,9,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_2/seed_9/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,2,9,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_2/seed_9/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,2,10,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_2/seed_10/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,2,10,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_2/seed_10/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,1,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_1/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,1,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_1/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,2,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_2/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,2,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_2/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,3,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_3/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,3,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_3/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,4,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_4/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,4,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_4/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,5,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_5/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,5,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_5/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,6,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_6/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,6,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_6/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,7,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_7/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,7,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_7/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,8,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_8/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,8,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_8/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,9,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_9/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,9,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_9/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,10,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_10/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,3,10,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_3/seed_10/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,1,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_1/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,1,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_1/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,2,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_2/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,2,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_2/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,3,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_3/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,3,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_3/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,4,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_4/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,4,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_4/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,5,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_5/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,5,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_5/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,6,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_6/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,6,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_6/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,7,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_7/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,7,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_7/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,8,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_8/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,8,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_8/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,9,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_9/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,9,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_9/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,10,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_10/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,4,10,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_4/seed_10/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,1,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_1/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,1,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_1/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,2,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_2/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,2,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_2/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,3,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_3/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,3,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_3/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,4,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_4/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,4,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_4/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,5,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_5/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,5,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_5/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,6,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_6/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,6,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_6/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,7,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_7/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,7,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_7/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,8,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_8/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,8,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_8/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,9,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_9/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,9,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_9/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,10,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_10/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,5,10,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_5/seed_10/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,1,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_1/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,1,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_1/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,2,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_2/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,2,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_2/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,3,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_3/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,3,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_3/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,4,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_4/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,4,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_4/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,5,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_5/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,5,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_5/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,6,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_6/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,6,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_6/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,7,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_7/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,7,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_7/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,8,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_8/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,8,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_8/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,9,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_9/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,9,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_9/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,10,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_10/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,6,10,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_6/seed_10/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,7,1,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_7/seed_1/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,7,1,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_7/seed_1/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,7,2,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_7/seed_2/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,7,2,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_7/seed_2/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,7,3,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_7/seed_3/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,7,3,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_7/seed_3/nu_0.1/result.json,complete
